id,subject,text
13367,Aleitamento,"Na minha região, as vacas recém paridas consomem o dobro da ração que ela deveria estar recebendo durante 2 semanas. Este procedimento eles chamam de ""aleitar"" a vaca, ou seja, tentar fazer com que ela produza mais. Gostaria de saber se esse procedimento é correto?
  Quando a vaca está a 30 dias de parir ela tem que consumir a metade da ração o período inteiro que ela permanece no pasto-maternidade ou só algumas semanas antes? Como deve ser fornecida essa ração?
  Tenho uma ordenhadeira balde ao pé com quatro conjuntos e uma sala de ordenha com capacidade para 12  animais (6 de cada lado) e gostaria de saber se o modo mais correto de realizar a ordenha é colocar as 12 vacas no barracão e ordenhar 4 por vez (em zigue-zague) ou colocar 4 vacas de um lado e ordenha-las enquanto coloco 4 vacas do outro lado?"
13368,Problemas com teste de alizarol,"Possuo 10 vacas em lactação e a alimentação é feita com pastejos diversos (braquiária, setária, braquiarão, napier) durante o dia e cana pura à noite. Há uma semana o leite está sendo descartado por apresentar grumos no teste do alizarol, realizei o CMT na ordenha da manhã e da tarde e nenhuma vaca deu positivo, aquelas em que considerei uma alteração mínima eu separei o leite, mesmo assim todo o leite foi descartado: o gelado da tarde e o quente da ordenha da manhã, o das vacas negativas e o das vacas suspeitas. Separei o leite de cada vaca em um balde e todas deram positivo no alizarol. Hoje o responsável pelo laticínio me comunicou que o teste Dornic no laboratório acusou o leite como básico e não ácido e disse que alizarol não diferencia graus altos ou baixos, apenas alterações fora dos padrões normais. O que pode causar isso? Todo ano eu forneço cana na seca, mas com uréia, este ano estou fornecendo apenas cana, pode ser isto? Não acredito em mastite pois nenhuma das vacas apresentou sinais clínicos. O ordenhador apresentava feridas nas mãos mas agora elas estão sendo tratadas e ele está desinfetando as mãos. Já faz uma semana que toda a minha produção é descartada, por favor preciso de orientações de como proceder pois há 20 anos produzo leite e nunca houve descartes deste tipo."
13375,,"Desde julho passado, por sucessão hereditária, somos proprietários de fazenda na Zona da Mata do Estado de Minas Gerais, no município de Palma, próximo aos municípios de Muriaé, Leopoldina, e Miracema, este último já no noroeste do Estado do Rio.
A propriedade já produzia leite e mantivemos sua finalidade, hoje com média diária da ordem de 2400 litros.  O leite produzido é de boa qualidade e o processo de produção segue técnicas de manejo e de gerência baseados na prática da região e no conhecimento prático das pessoas que colaboram.
Apesar da significativa produção constatamos nesses dois meses que a propriedade ora se equilibra no sustento próprio, sem gerar ganhos, isso devido aos seus custos, notadamente os de mão de obra e de arraçoamento, e outros como os de mineralização, medicamentos, combustível e equipamentos.
Numa primeira análise observamos que para a proporção da área e os processos de produção os custos não seriam tão elevados, mas sim sua produção que poderia ser bastante superior.
Por essa razão ora iniciamos estudos para um projeto de aumento da produção e qualificação do rebanho a médio prazo, e dentre as diversas questões que se apresentam precisamos de orientação técnica em algumas para as quais a estamos certos da excelência do corpo técnico da EMBRAPA.
A região tem relevo montanhoso, tem água a vontade, e tem significativas várzeas drenadas com valas e encharcadas no período das águas, nas quais se produziu arroz durante décadas até os anos 80.  Essas várzeas têm boa fertilidade e o solo argiloso a pouca profundidade, e embora sejam vizinhas aos currais são de baixo proveito frente a possibilidades como pastoreio rotacionado por exemplo.
Então nesse primeiro contato com a EMBRAPA buscamos orientação para a melhoria dessas várzeas e/ou a escolha de cultivares adequadas, e para seleção de variedades de cana como forrageira."
13380,problemas ocorridos com a hidrolise da cana,"Solicitamos verificar possibilidade de atendimento à consulta abaixo.  Em caso afirmativo, favor enviar-nos cópia."
13382,Pastagem para o Gado Leiteiro,"Boas tarde gostaria se possível que me informasem qual o tipo de pastagem ideal para o gado leiteiro,sendo que terras que se encontra em minha propriedade e terra roxa,e estou iciando a atividades agora, nescessito de algumas informações tais como o tipos ideal de pastagem, a alimentação que nescessito, para atingir um nível de produção boa e de baixo custo, tal como a cana hidrolizada, o uso da uréia cosias assim que não tenho um conhecimento, específico, ou outros métodos os quais posso tar utilizando, visto que a minha propriedade eh pequena e tenho animais caracterizados girolanda e mestiço Holandês"
13385,Gado de Leite,"Quando uma vaca em lactação da raça girolando fica prenhe, sua produção diária de leite diminui? Quantos %?
Pode-se fazer o desmame precosse em vacas da raça girolando sem prejudicar sua produção?
Qual é o tratamento correto que se dá a uma vaca que apresenta mamite subclínica?
Com quantas crias é recomendável manter em lactação no curral uma vaca da raça holandeza? E girolando?
Como deve ser a descornia dos bezerros(a), causando o menor sofrimento possível do animal?
Quanto ao bezerros machos da raça holandeza, compensa cria-los para um futuro abate?
Qual a porcentagem da mistura de capim elefante com cana-de-açucar, para a alimentação de vacas holandezas com média diária de 20L?
Quais as características físicas da água para vacas em lactação?
É recomendável colocar sal mineral misturado ao trato no coxo para vacas em lactação? Qual a quantidade?
Qual é o capim mais recomendável para solos enxarcados na região do Sul de Minas com a finalidade de alimentar vacas em lactação? E para solo enxuto?
Na construção de um silo de trincheira há necessidade de revestir suas laterais e fundo com alvenaria? 
Para considerar um bom trabalho de silagem, qual a porcentagem mínima de perdas de alimentos?"
13389,Capim ideal para pastagem do Gado Leiteiro,Gostaria de saber qual o tipo de capim ideal para a produção leiteira
13414,Capacidade leiteira.,Tenho uma dúvida. Como determinar a capacida leiteira de uma propriedade? Vocês tem algum material que possa me auxiliar?
13415,endometrite,gostaria de saber como está sendo abordada a questão dos processos inflamatórios do útero das vacas de leite.
13417,Fórmula de ração,"Possuo cerca de 32 vacas em lactação. A alimentação é feita no cocho com
raspa de mandioca, parte aérea de mandioca e capim elefante, . Forneço ainda
um pouco de ração feita à base de sementes de algaroba mas o preço desta é
muito elevado (cerca de R$ 21,00 o saco com 30 quilos). As pastagens, apesar
de vastas, encontram-se bem degradadas, estando em processo de recuperação.
São formadas  por braquiárias (decumbens e humídicola) e capim pangola.
Gostaria de saber qual a quantidade desses alimentos que devo fornecer no
cocho  para cada animal - ao menos uma média -  a fim de obter uma razoável
produção, inclusive de resíduos de biscoitos ?

Agradeço desde já a resposta."
13440,Polpa Laranja,Gostaria de saber posso utilizar polpa laranja molhada para vacas em lactação? Se Puder informar a quantidade e o tempo que leva para poder ser dada.
13443,produção de leite,"possuo uma área de 11ha de napiê e tifton para pastejo em 120 dias para um total de 38 cabeças, sendo 26 vacas e 12 novilhas. Para mais 120 dias pretendo dar silo de napie misturado com 30./. de cevada sem uso de concentrados e para os 125 restantes cana picada com uréia. possuo mais 8 ha para estas silagens e cana. O que posso esperar disso e o que vcs me sugiririam. Devo dar silagem de milho? qual proporção? devo dar polpa cítrica? qual proporção? como usar melhor a uréia? posso dar uréia para os bezerros? quero ajuda para dar condições de trabalho e ser rentável nesta atividade. minha intençao é dar sustento para uma família que vive lá. Moro em Sao Paulo, sou novato no campo, e a propriedade fica em Botucatu-sp."
13447,Combate ao Carrapato,"Prezado Srs.

Estou enfrentando um problema muito grande com CARRAPATOS e MOSCA-DE-CHIFRE, gostaria de uma orientação dos Senhores, pois já apliquei tanto remédio e não consigo combater este mal, aplico em um dia, três dias novamente tenho que torna a aplicar."
13449,Problemas com teste de alizarol,"desde o dia 7 de setembro que meu leite
vem regularmente sendo reprovado no teste de alizarol, pelo laticínio.
Antes de ler sua resposta, estive no sítio durante a ordenha da manhã, e
realizei novamente o CMT e o alizarol em todas as vacas (como não sabia do
prazo, realizei alizarol mesmo em bandeja de CMT, examinando cada quarto,
na esperança de que se alguma vaca desse positivo em uma teta e negativo em
outra, poderia ser indicativo de mastite ou algum outro problema não
sistêmico no animal).
Apenas uma vaca coagulou o leite, e o CMT foi negativo para todas. Quando
o
leiteiro chegou e fez o teste no latão, o leite coagulou reprovando todo o
leite, daí reparei que ao contrário do que eu estava fazendo: colocando a
mesma quantidade de leite e de alizarol, no acidímetro dele, a reação se
processa com 2 ml de alizarol para 1 ml de leite, dando portanto uma
reação mais forte. Mas mesmo assim, quando ele fez o mesmo teste com o leite
retirado do tanque isotérmico do caminhão, o leite não coagula, donde
chego a conclusão que o meu leite realmente apresenta problema. E ainda foi me
relatado que o CMT do latão realizado no laticínio tem dado positivo.
Aqueci o leite desta vaca que coagulou no alizarol e ele ferveu
normalmente, sem talhar.
Hoje coletei 8 amostras diversas de tetas individualmente,e estou enviando
para um laboratório para cultura, mas penso, como relatei anteriormente,
que se fosse infecção, no prazo de 15 dias deveria ter aparecido alguma reação
no CMT, ou no leite, ou na clínica.
O Sr. sugeriu um nutricionista, embora tenha dito que a alimentação
dificilmente causa acidez no leite, e como relatei estou dando silagem de
milho a noite, pasto de dia, sal mineral idôneo à vontade e ração com 22%
de proteína, além do que minhas vacas não são holandesas alta produtoras, são
vacas meio girolanda, dando de 8 a 15 litros de leite por vaca, e que
manejo os pastos realizando descanso e recuperação dos mesmos, e faço isso há 20
anos, por isso estou muito intrigado com o que está acontecendo agora.
O laticínio está fazendo a graduação Dornic diariamente e eles me
relataram que até 18º eles desviam para ricota, mas que o rendimento é pequeno, mas
que meu leite dando de 17° para cima eles não aproveitam para queijo.
Pergunto qual a graduação para o leite ser considerado ácido? Até qual
graduação ele serve para queijo, e se não servir para queijo até qual
graduação ele se presta para consumo?"
13460,brachiarão,Existe muita diferença de qualidade entre o sistema de piquete rotacionado para gado de leite(girolando 7/8) de brachiarão e capim elefante ?
13469,Dúvida,"Na minha região houve alguns ataques de cigarrinhas no sistema de pastejo rotacionado com capim elefante , me indicaram o braquiarão , é a melhor escolha ? manejando bem o braquiarão assim como o capim elefante em pastejo rotacionado as minhas vacas vão produzir leite na mesma quantidade ? (gado girolando 7/8) ."
13483,Dúvida,posso concluir que minhas vacas (7/8 girolando) vão produzir menos leite com braquiarão do que com capim elefante ? Em pastejo rotacionado?  com capim elefante produzem em média 16 litros e com braquiarão ? Até quanto podem produzir (mais ou menos) ?
13496,Informação sobre capim elefante,"Gostaria de saber se já foi desenvolvida alguma espécie
de capim elefante que possa ser propagada por meio de sementes e, em
caso afirmativo, onde eu poderia adquirir tais sementes.Minha pequena
propriedade está localizada em Santa Luzia, MG, na grande Belo
Horizonte."
13502,Distribuição do Esterco,"Visitando o site de vcs, naveguei pelo caso de sucesso do Sitio Dom Martinho e uma tarefa que sempre quiz executar na minha priopriedade é a distribuição do esterco acumulado nos currais durante a ordenha ou outras atividades. Vejo que é feito no referido sítio. A pergunta que faço é: como é retirado este esterco líquido do ponto de acumulação para o ponto alvo de distribuição desejado, ou, que meios estão sendo usados? Bomba? Tubulação por gravidade? Implementos como chorumeira? Nas fotos nao consegui identificar. Não expus antes mas tenho uma propriedade perto de Topázio, município de Teófilo Otoni, onde produzo atualmente 150 lts de leite com 25 vacas a pasto e crio 100 cabeças de gado de corte em sociedade, mas naõ tenho lucros estaveis. Quero parabenizar a Embrapa por seus trabalhos e desde já agradecê-los. Atenciosamente,"
